capability_id,platform,impl,status,note
cap.meta.custom.blob,linux,libcamera,native,met-lcdebugmeta
cap.meta.custom.blob,linux,pipewire,native,met-pwparamtag
cap.meta.custom.blob,win32,mediafoundation,native,met-mfcustomguid
cap.meta.custom.blob,web,getusermedia,deny,met-webnometa
cap.meta.custom.blob,uvc-direct,uvc,emulate,met-uvcvendorxu
cap.meta.custom.blob,genicam,sfnc,emulate,met-genicamchunkcustom
cap.egress.publish,macos,avfoundation,native,egr-avf-sysext
cap.egress.publish,ios,avfoundation,deny,egr-noios
cap.egress.publish,android,camera2ndk,deny,egr-privileged
cap.egress.publish,android,camerax,deny,egr-privileged
cap.egress.publish,linux,v4l2,native,egr-v4l2loopback
cap.egress.publish,linux,libcamera,deny,egr-libcamera-nopublish
cap.egress.publish,linux,pipewire,native,egr-pw-node
cap.egress.publish,win32,mediafoundation,native,egr-mf-vcam
cap.egress.publish,web,getusermedia,deny,egr-webinpage
cap.egress.publish,uvc-direct,uvc,deny,egr-uvc-ingest
cap.egress.publish,genicam,sfnc,deny,egr-genicam-ingest
cap.egress.publish.frame_push,macos,avfoundation,native,egr-avf-sendsample
cap.egress.publish.frame_push,ios,avfoundation,deny,egr-noios
cap.egress.publish.frame_push,android,camera2ndk,deny,egr-privileged
cap.egress.publish.frame_push,android,camerax,deny,egr-privileged
cap.egress.publish.frame_push,linux,v4l2,native,egr-v4l2-output-write
cap.egress.publish.frame_push,linux,libcamera,deny,egr-libcamera-nopublish
cap.egress.publish.frame_push,linux,pipewire,native,egr-pw-produce
cap.egress.publish.frame_push,win32,mediafoundation,native,egr-mf-imfsample
cap.egress.publish.frame_push,web,getusermedia,deny,egr-webinpage
cap.egress.publish.frame_push,uvc-direct,uvc,deny,egr-uvc-ingest
cap.egress.publish.frame_push,genicam,sfnc,deny,egr-genicam-ingest
cap.egress.publish.frame_pull,macos,avfoundation,native,egr-avf-sinkpull
cap.egress.publish.frame_pull,ios,avfoundation,deny,egr-noios
cap.egress.publish.frame_pull,android,camera2ndk,deny,egr-privileged
cap.egress.publish.frame_pull,android,camerax,deny,egr-privileged
cap.egress.publish.frame_pull,linux,v4l2,deny,egr-v4l2-nopull
cap.egress.publish.frame_pull,linux,libcamera,deny,egr-libcamera-nopublish
cap.egress.publish.frame_pull,linux,pipewire,native,egr-pw-trigger
cap.egress.publish.frame_pull,win32,mediafoundation,deny,egr-mf-nopull
cap.egress.publish.frame_pull,web,getusermedia,deny,egr-webinpage
cap.egress.publish.frame_pull,uvc-direct,uvc,deny,egr-uvc-ingest
cap.egress.publish.frame_pull,genicam,sfnc,deny,egr-genicam-ingest
cap.egress.publish.local_only_fallback,macos,avfoundation,emulate,egr-localonly
cap.egress.publish.local_only_fallback,ios,avfoundation,emulate,egr-localonly-ios
cap.egress.publish.local_only_fallback,android,camera2ndk,emulate,egr-localonly-android
cap.egress.publish.local_only_fallback,android,camerax,emulate,egr-localonly-android
cap.egress.publish.local_only_fallback,linux,v4l2,emulate,egr-localonly
cap.egress.publish.local_only_fallback,linux,libcamera,emulate,egr-localonly-libcamera
cap.egress.publish.local_only_fallback,linux,pipewire,emulate,egr-localonly
cap.egress.publish.local_only_fallback,win32,mediafoundation,emulate,egr-localonly
cap.egress.publish.local_only_fallback,web,getusermedia,native,egr-web-trackgen
cap.egress.publish.local_only_fallback,uvc-direct,uvc,deny,egr-uvc-ingest
cap.egress.publish.local_only_fallback,genicam,sfnc,deny,egr-genicam-ingest
cap.egress.consumer.attach_events,macos,avfoundation,native,egr-avf-clientevents
cap.egress.consumer.attach_events,ios,avfoundation,deny,egr-noios
cap.egress.consumer.attach_events,android,camera2ndk,deny,egr-privileged
cap.egress.consumer.attach_events,android,camerax,deny,egr-privileged
cap.egress.consumer.attach_events,linux,v4l2,deny,egr-v4l2-noattachevent
cap.egress.consumer.attach_events,linux,libcamera,deny,egr-libcamera-nopublish
cap.egress.consumer.attach_events,linux,pipewire,native,egr-pw-state
cap.egress.consumer.attach_events,win32,mediafoundation,native,egr-mf-mediaevent
cap.egress.consumer.attach_events,web,getusermedia,deny,egr-webinpage
cap.egress.consumer.attach_events,uvc-direct,uvc,deny,egr-uvc-ingest
cap.egress.consumer.attach_events,genicam,sfnc,deny,egr-genicam-ingest
cap.egress.consumer.identity,macos,avfoundation,native,egr-avf-clientidentity
cap.egress.consumer.identity,ios,avfoundation,deny,egr-noios
cap.egress.consumer.identity,android,camera2ndk,deny,egr-privileged
cap.egress.consumer.identity,android,camerax,deny,egr-privileged
cap.egress.consumer.identity,linux,v4l2,deny,egr-v4l2-noidentity
cap.egress.consumer.identity,linux,libcamera,deny,egr-libcamera-nopublish
cap.egress.consumer.identity,linux,pipewire,deny,egr-pw-noidentity
cap.egress.consumer.identity,win32,mediafoundation,deny,egr-mf-noidentity
cap.egress.consumer.identity,web,getusermedia,deny,egr-webinpage
cap.egress.consumer.identity,uvc-direct,uvc,deny,egr-uvc-ingest
cap.egress.consumer.identity,genicam,sfnc,deny,egr-genicam-ingest
cap.egress.consumer.format_negotiate,macos,avfoundation,native,egr-avf-streamformat
cap.egress.consumer.format_negotiate,ios,avfoundation,deny,egr-noios
cap.egress.consumer.format_negotiate,android,camera2ndk,deny,egr-privileged
cap.egress.consumer.format_negotiate,android,camerax,deny,egr-privileged
cap.egress.consumer.format_negotiate,linux,v4l2,native,egr-v4l2-sfmt
cap.egress.consumer.format_negotiate,linux,libcamera,deny,egr-libcamera-nopublish
cap.egress.consumer.format_negotiate,linux,pipewire,native,egr-pw-spaformat
cap.egress.consumer.format_negotiate,win32,mediafoundation,native,egr-mf-mediatypes
cap.egress.consumer.format_negotiate,web,getusermedia,deny,egr-webinpage
cap.egress.consumer.format_negotiate,uvc-direct,uvc,deny,egr-uvc-ingest
cap.egress.consumer.format_negotiate,genicam,sfnc,deny,egr-genicam-ingest
cap.egress.controls.expose,macos,avfoundation,native,egr-avf-propbag
cap.egress.controls.expose,ios,avfoundation,deny,egr-noios
cap.egress.controls.expose,android,camera2ndk,deny,egr-privileged
cap.egress.controls.expose,android,camerax,deny,egr-privileged
cap.egress.controls.expose,linux,v4l2,deny,egr-v4l2-nocontrolexpose
cap.egress.controls.expose,linux,libcamera,deny,egr-libcamera-nopublish
cap.egress.controls.expose,linux,pipewire,?,egr-pw-controls-unknown
cap.egress.controls.expose,win32,mediafoundation,native,egr-mf-ksproperty
cap.egress.controls.expose,web,getusermedia,deny,egr-webinpage
cap.egress.controls.expose,uvc-direct,uvc,deny,egr-uvc-ingest
cap.egress.controls.expose,genicam,sfnc,deny,egr-genicam-ingest
cap.egress.controls.config_dialog,macos,avfoundation,deny,egr-avf-noconfigdialog
cap.egress.controls.config_dialog,ios,avfoundation,deny,egr-noios
cap.egress.controls.config_dialog,android,camera2ndk,deny,egr-privileged
cap.egress.controls.config_dialog,android,camerax,deny,egr-privileged
cap.egress.controls.config_dialog,linux,v4l2,deny,egr-v4l2-noconfigdialog
cap.egress.controls.config_dialog,linux,libcamera,deny,egr-libcamera-nopublish
cap.egress.controls.config_dialog,linux,pipewire,deny,egr-pw-noconfigdialog
cap.egress.controls.config_dialog,win32,mediafoundation,native,egr-mf-propertypages
cap.egress.controls.config_dialog,web,getusermedia,deny,egr-webinpage
cap.egress.controls.config_dialog,uvc-direct,uvc,deny,egr-uvc-ingest
cap.egress.controls.config_dialog,genicam,sfnc,deny,egr-genicam-ingest
cap.egress.share_mode,macos,avfoundation,deny,egr-avf-nosharemode
cap.egress.share_mode,ios,avfoundation,deny,egr-noios
cap.egress.share_mode,android,camera2ndk,deny,egr-privileged
cap.egress.share_mode,android,camerax,deny,egr-privileged
cap.egress.share_mode,linux,v4l2,deny,egr-v4l2-nosharemode
cap.egress.share_mode,linux,libcamera,deny,egr-libcamera-nopublish
cap.egress.share_mode,linux,pipewire,deny,egr-pw-nosharemode
cap.egress.share_mode,win32,mediafoundation,native,egr-mf-sharemode
cap.egress.share_mode,web,getusermedia,deny,egr-webinpage
cap.egress.share_mode,uvc-direct,uvc,deny,egr-uvc-ingest
cap.egress.share_mode,genicam,sfnc,deny,egr-genicam-ingest
cap.egress.flow_control,macos,avfoundation,native,egr-avf-sinkflow
cap.egress.flow_control,ios,avfoundation,deny,egr-noios
cap.egress.flow_control,android,camera2ndk,deny,egr-privileged
cap.egress.flow_control,android,camerax,deny,egr-privileged
cap.egress.flow_control,linux,v4l2,deny,egr-v4l2-noflowctl
cap.egress.flow_control,linux,libcamera,deny,egr-libcamera-nopublish
cap.egress.flow_control,linux,pipewire,deny,egr-pw-noflowctl
cap.egress.flow_control,win32,mediafoundation,deny,egr-mf-noflowctl
cap.egress.flow_control,web,getusermedia,deny,egr-webinpage
cap.egress.flow_control,uvc-direct,uvc,deny,egr-uvc-ingest
cap.egress.flow_control,genicam,sfnc,deny,egr-genicam-ingest
cap.egress.wrap_physical,macos,avfoundation,deny,egr-avf-nowrapphysical
cap.egress.wrap_physical,ios,avfoundation,deny,egr-noios
cap.egress.wrap_physical,android,camera2ndk,deny,egr-privileged
cap.egress.wrap_physical,android,camerax,deny,egr-privileged
cap.egress.wrap_physical,linux,v4l2,deny,egr-v4l2-nowrapphysical
cap.egress.wrap_physical,linux,libcamera,deny,egr-libcamera-nopublish
cap.egress.wrap_physical,linux,pipewire,deny,egr-pw-nowrapphysical
cap.egress.wrap_physical,win32,mediafoundation,native,egr-mf-wrapphysical
cap.egress.wrap_physical,web,getusermedia,deny,egr-webinpage
cap.egress.wrap_physical,uvc-direct,uvc,deny,egr-uvc-ingest
cap.egress.wrap_physical,genicam,sfnc,deny,egr-genicam-ingest
cap.egress.in_use_feedback,macos,avfoundation,native,egr-avf-streamingclients
cap.egress.in_use_feedback,ios,avfoundation,deny,egr-noios
cap.egress.in_use_feedback,android,camera2ndk,deny,egr-privileged
cap.egress.in_use_feedback,android,camerax,deny,egr-privileged
cap.egress.in_use_feedback,linux,v4l2,deny,egr-v4l2-noinusefeedback
cap.egress.in_use_feedback,linux,libcamera,deny,egr-libcamera-nopublish
cap.egress.in_use_feedback,linux,pipewire,native,egr-pw-state
cap.egress.in_use_feedback,win32,mediafoundation,native,egr-mf-invalidated
cap.egress.in_use_feedback,web,getusermedia,deny,egr-webinpage
cap.egress.in_use_feedback,uvc-direct,uvc,deny,egr-uvc-ingest
cap.egress.in_use_feedback,genicam,sfnc,deny,egr-genicam-ingest
cap.egress.mic_association,macos,avfoundation,?,egr-avf-micassoc-unknown
cap.egress.mic_association,ios,avfoundation,deny,egr-noios
cap.egress.mic_association,android,camera2ndk,deny,egr-privileged
cap.egress.mic_association,android,camerax,deny,egr-privileged
cap.egress.mic_association,linux,v4l2,deny,egr-v4l2-nomicassoc
cap.egress.mic_association,linux,libcamera,deny,egr-libcamera-nopublish
cap.egress.mic_association,linux,pipewire,deny,egr-pw-nomicassoc
cap.egress.mic_association,win32,mediafoundation,?,egr-mf-micassoc-unknown
cap.egress.mic_association,web,getusermedia,deny,egr-webinpage
cap.egress.mic_association,uvc-direct,uvc,deny,egr-uvc-ingest
cap.egress.mic_association,genicam,sfnc,deny,egr-genicam-ingest
cap.egress.lifetime.session,macos,avfoundation,native,egr-avf-sysext-session
cap.egress.lifetime.session,ios,avfoundation,deny,egr-noios
cap.egress.lifetime.session,android,camera2ndk,deny,egr-privileged
cap.egress.lifetime.session,android,camerax,deny,egr-privileged
cap.egress.lifetime.session,linux,v4l2,native,egr-v4l2-producersession
cap.egress.lifetime.session,linux,libcamera,deny,egr-libcamera-nopublish
cap.egress.lifetime.session,linux,pipewire,native,egr-pw-nodesession
cap.egress.lifetime.session,win32,mediafoundation,native,egr-mf-lifetime-session
cap.egress.lifetime.session,web,getusermedia,deny,egr-webinpage
cap.egress.lifetime.session,uvc-direct,uvc,deny,egr-uvc-ingest
cap.egress.lifetime.session,genicam,sfnc,deny,egr-genicam-ingest
cap.egress.lifetime.system,macos,avfoundation,native,egr-avf-sysext-system
cap.egress.lifetime.system,ios,avfoundation,deny,egr-noios
cap.egress.lifetime.system,android,camera2ndk,deny,egr-privileged
cap.egress.lifetime.system,android,camerax,deny,egr-privileged
cap.egress.lifetime.system,linux,v4l2,native,egr-v4l2-bootmodule
cap.egress.lifetime.system,linux,libcamera,deny,egr-libcamera-nopublish
cap.egress.lifetime.system,linux,pipewire,deny,egr-pw-nosystemlifetime
cap.egress.lifetime.system,win32,mediafoundation,native,egr-mf-lifetime-system
cap.egress.lifetime.system,web,getusermedia,deny,egr-webinpage
cap.egress.lifetime.system,uvc-direct,uvc,deny,egr-uvc-ingest
cap.egress.lifetime.system,genicam,sfnc,deny,egr-genicam-ingest
cap.egress.legacy_consumer_compat,macos,avfoundation,deny,egr-avf-nolegacybridge
cap.egress.legacy_consumer_compat,ios,avfoundation,deny,egr-noios
cap.egress.legacy_consumer_compat,android,camera2ndk,deny,egr-privileged
cap.egress.legacy_consumer_compat,android,camerax,deny,egr-privileged
cap.egress.legacy_consumer_compat,linux,v4l2,native,egr-v4l2-exclusivecaps
cap.egress.legacy_consumer_compat,linux,libcamera,deny,egr-libcamera-nopublish
cap.egress.legacy_consumer_compat,linux,pipewire,native,egr-pw-v4l2bridge
cap.egress.legacy_consumer_compat,win32,mediafoundation,native,egr-mf-dshowbridge
cap.egress.legacy_consumer_compat,web,getusermedia,deny,egr-webinpage
cap.egress.legacy_consumer_compat,uvc-direct,uvc,deny,egr-uvc-ingest
cap.egress.legacy_consumer_compat,genicam,sfnc,deny,egr-genicam-ingest
cap.egress.install.systemext,macos,avfoundation,native,egr-install-systemext
cap.egress.install.systemext,ios,avfoundation,deny,egr-install-mismatch
cap.egress.install.systemext,android,camera2ndk,deny,egr-install-mismatch
cap.egress.install.systemext,android,camerax,deny,egr-install-mismatch
cap.egress.install.systemext,linux,v4l2,deny,egr-install-mismatch
cap.egress.install.systemext,linux,libcamera,deny,egr-install-mismatch
cap.egress.install.systemext,linux,pipewire,deny,egr-install-mismatch
cap.egress.install.systemext,win32,mediafoundation,deny,egr-install-mismatch
cap.egress.install.systemext,web,getusermedia,deny,egr-install-mismatch
cap.egress.install.systemext,uvc-direct,uvc,deny,egr-install-mismatch
cap.egress.install.systemext,genicam,sfnc,deny,egr-install-mismatch
cap.egress.install.com_admin,macos,avfoundation,deny,egr-install-mismatch
cap.egress.install.com_admin,ios,avfoundation,deny,egr-install-mismatch
cap.egress.install.com_admin,android,camera2ndk,deny,egr-install-mismatch
cap.egress.install.com_admin,android,camerax,deny,egr-install-mismatch
cap.egress.install.com_admin,linux,v4l2,deny,egr-install-mismatch
cap.egress.install.com_admin,linux,libcamera,deny,egr-install-mismatch
cap.egress.install.com_admin,linux,pipewire,deny,egr-install-mismatch
cap.egress.install.com_admin,win32,mediafoundation,native,egr-install-comadmin
cap.egress.install.com_admin,web,getusermedia,deny,egr-install-mismatch
cap.egress.install.com_admin,uvc-direct,uvc,deny,egr-install-mismatch
cap.egress.install.com_admin,genicam,sfnc,deny,egr-install-mismatch
cap.egress.install.kernel_module,macos,avfoundation,deny,egr-install-mismatch
cap.egress.install.kernel_module,ios,avfoundation,deny,egr-install-mismatch
cap.egress.install.kernel_module,android,camera2ndk,deny,egr-install-mismatch
cap.egress.install.kernel_module,android,camerax,deny,egr-install-mismatch
cap.egress.install.kernel_module,linux,v4l2,native,egr-install-kmod
cap.egress.install.kernel_module,linux,libcamera,deny,egr-install-mismatch
cap.egress.install.kernel_module,linux,pipewire,deny,egr-install-mismatch
cap.egress.install.kernel_module,win32,mediafoundation,deny,egr-install-mismatch
cap.egress.install.kernel_module,web,getusermedia,deny,egr-install-mismatch
cap.egress.install.kernel_module,uvc-direct,uvc,deny,egr-install-mismatch
cap.egress.install.kernel_module,genicam,sfnc,deny,egr-install-mismatch
cap.egress.install.userspace_node,macos,avfoundation,deny,egr-install-mismatch
cap.egress.install.userspace_node,ios,avfoundation,deny,egr-install-mismatch
cap.egress.install.userspace_node,android,camera2ndk,deny,egr-install-mismatch
cap.egress.install.userspace_node,android,camerax,deny,egr-install-mismatch
cap.egress.install.userspace_node,linux,v4l2,deny,egr-install-mismatch
cap.egress.install.userspace_node,linux,libcamera,deny,egr-install-mismatch
cap.egress.install.userspace_node,linux,pipewire,native,egr-install-userspace
cap.egress.install.userspace_node,win32,mediafoundation,deny,egr-install-mismatch
cap.egress.install.userspace_node,web,getusermedia,deny,egr-install-mismatch
cap.egress.install.userspace_node,uvc-direct,uvc,deny,egr-install-mismatch
cap.egress.install.userspace_node,genicam,sfnc,deny,egr-install-mismatch
cap.egress.install.privileged_denied,macos,avfoundation,deny,egr-install-mismatch
cap.egress.install.privileged_denied,ios,avfoundation,deny,egr-install-mismatch
cap.egress.install.privileged_denied,android,camera2ndk,native,egr-install-privileged
cap.egress.install.privileged_denied,android,camerax,native,egr-install-privileged
cap.egress.install.privileged_denied,linux,v4l2,deny,egr-install-mismatch
cap.egress.install.privileged_denied,linux,libcamera,deny,egr-install-mismatch
cap.egress.install.privileged_denied,linux,pipewire,deny,egr-install-mismatch
cap.egress.install.privileged_denied,win32,mediafoundation,deny,egr-install-mismatch
cap.egress.install.privileged_denied,web,getusermedia,deny,egr-install-mismatch
cap.egress.install.privileged_denied,uvc-direct,uvc,deny,egr-install-mismatch
cap.egress.install.privileged_denied,genicam,sfnc,deny,egr-install-mismatch
cap.egress.scope.virtual_device_only,macos,avfoundation,deny,egr-scope-mismatch
cap.egress.scope.virtual_device_only,ios,avfoundation,deny,egr-scope-mismatch
cap.egress.scope.virtual_device_only,android,camera2ndk,native,egr-scope-virtualdevice
cap.egress.scope.virtual_device_only,android,camerax,native,egr-scope-virtualdevice
cap.egress.scope.virtual_device_only,linux,v4l2,deny,egr-scope-mismatch
cap.egress.scope.virtual_device_only,linux,libcamera,deny,egr-scope-mismatch
cap.egress.scope.virtual_device_only,linux,pipewire,deny,egr-scope-mismatch
cap.egress.scope.virtual_device_only,win32,mediafoundation,deny,egr-scope-mismatch
cap.egress.scope.virtual_device_only,web,getusermedia,deny,egr-scope-mismatch
cap.egress.scope.virtual_device_only,uvc-direct,uvc,deny,egr-scope-mismatch
cap.egress.scope.virtual_device_only,genicam,sfnc,deny,egr-scope-mismatch
cap.testsrc.provider,macos,avfoundation,emulate,egr-testsrc-emulate
cap.testsrc.provider,ios,avfoundation,emulate,egr-testsrc-emulate
cap.testsrc.provider,android,camera2ndk,emulate,egr-testsrc-emulate
cap.testsrc.provider,android,camerax,emulate,egr-testsrc-emulate
cap.testsrc.provider,linux,v4l2,emulate,egr-testsrc-emulate
cap.testsrc.provider,linux,libcamera,emulate,egr-testsrc-emulate
cap.testsrc.provider,linux,pipewire,native,egr-testsrc-pw
cap.testsrc.provider,win32,mediafoundation,native,egr-testsrc-mf
cap.testsrc.provider,web,getusermedia,native,egr-testsrc-web
cap.testsrc.provider,uvc-direct,uvc,deny,egr-uvc-ingest
cap.testsrc.provider,genicam,sfnc,native,egr-testsrc-genicam
cap.testsrc.frame_feed,macos,avfoundation,emulate,egr-testsrc-emulate
cap.testsrc.frame_feed,ios,avfoundation,emulate,egr-testsrc-emulate
cap.testsrc.frame_feed,android,camera2ndk,emulate,egr-testsrc-emulate
cap.testsrc.frame_feed,android,camerax,emulate,egr-testsrc-emulate
cap.testsrc.frame_feed,linux,v4l2,emulate,egr-testsrc-emulate
cap.testsrc.frame_feed,linux,libcamera,emulate,egr-testsrc-emulate
cap.testsrc.frame_feed,linux,pipewire,native,egr-testsrc-pw
cap.testsrc.frame_feed,win32,mediafoundation,native,egr-testsrc-mf
cap.testsrc.frame_feed,web,getusermedia,native,egr-testsrc-web
cap.testsrc.frame_feed,uvc-direct,uvc,deny,egr-uvc-ingest
cap.testsrc.frame_feed,genicam,sfnc,deny,egr-testsrc-genicam-nofeed
cap.testsrc.test_pattern,macos,avfoundation,emulate,egr-testpattern-emulate
